price_id,material_id,city,price_min,price_max,price_avg,confidence_score,last_updated,source_notes
P001438,M0288,Islamabad,177.3,217,197.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001439,M0288,Rawalpindi,171.9,210,191.0,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001440,M0288,Faisalabad,157.7,192.8,175.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001441,M0289,Lahore,155.6,190.2,172.9,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001442,M0289,Karachi,169.3,207,188.1,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001443,M0289,Islamabad,166.5,203,185.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001444,M0289,Rawalpindi,163.5,199.9,181.7,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001445,M0289,Faisalabad,147.0,179.7,163.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001446,M0290,Lahore,157.0,191.9,174.4,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001447,M0290,Karachi,175.4,214,194.8,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001448,M0290,Islamabad,170.1,208,189.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001449,M0290,Rawalpindi,168.5,206,187.2,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001450,M0290,Faisalabad,154.5,188.9,171.7,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001451,M0291,Lahore,154.8,189.3,172.0,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001452,M0291,Karachi,169.4,207,188.3,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001453,M0291,Islamabad,162.6,198.7,180.6,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001454,M0291,Rawalpindi,170.2,208,189.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001455,M0291,Faisalabad,153.4,187.4,170.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001456,M0292,Lahore,170.5,208,189.5,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001457,M0292,Karachi,183.6,224,204,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001458,M0292,Islamabad,174.6,213,194.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001459,M0292,Rawalpindi,172.4,211,191.6,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001460,M0292,Faisalabad,156.4,191.2,173.8,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001461,M0293,Lahore,165.8,203,184.3,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001462,M0293,Karachi,180.0,220,200,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001463,M0293,Islamabad,174.8,214,194.2,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001464,M0293,Rawalpindi,168.2,206,186.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001465,M0293,Faisalabad,154.2,188.4,171.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001466,M0294,Lahore,166.7,204,185.2,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001467,M0294,Karachi,171.7,210,190.7,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001468,M0294,Islamabad,167.8,205,186.5,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001469,M0294,Rawalpindi,169.1,207,187.8,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001470,M0294,Faisalabad,160.1,195.6,177.9,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001471,M0295,Lahore,158.3,201,179.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001472,M0295,Karachi,172.2,219,195.7,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001473,M0295,Islamabad,163.1,208,185.3,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001474,M0295,Rawalpindi,169.0,215,192.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001475,M0295,Faisalabad,152.5,194.0,173.2,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001476,M0296,Lahore,157.5,200,179.0,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001477,M0296,Karachi,167.7,213,190.5,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001478,M0296,Islamabad,166.1,211,188.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001479,M0296,Rawalpindi,160.5,204,182.4,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001480,M0296,Faisalabad,148.9,189.5,169.2,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001481,M0297,Lahore,167.5,213,190.3,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001482,M0297,Karachi,176.2,224,200,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001483,M0297,Islamabad,174.9,223,198.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001484,M0297,Rawalpindi,173.9,221,197.6,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001485,M0297,Faisalabad,155.3,197.6,176.5,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001486,M0298,Lahore,170.9,218,194.3,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001487,M0298,Karachi,176.3,224,200,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001488,M0298,Islamabad,168.4,214,191.3,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001489,M0298,Rawalpindi,171.5,218,194.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001490,M0298,Faisalabad,162.6,207,184.7,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001491,M0299,Lahore,161.0,205,183.0,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001492,M0299,Karachi,173.7,221,197.3,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001493,M0299,Islamabad,168.7,215,191.7,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001494,M0299,Rawalpindi,170.2,217,193.4,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001495,M0299,Faisalabad,148.1,188.5,168.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001496,M0300,Lahore,157.9,201,179.4,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001497,M0300,Karachi,174.7,222,198.5,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001498,M0300,Islamabad,162.6,207,184.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001499,M0300,Rawalpindi,165.6,211,188.2,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001500,M0300,Faisalabad,157.4,200,182.5,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001501,M0301,Lahore,149.0,189.7,169.3,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001502,M0301,Karachi,169.7,216,192.8,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001503,M0301,Islamabad,162.4,207,184.6,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001504,M0301,Rawalpindi,156.7,199.4,178.0,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001505,M0301,Faisalabad,146.9,187.0,167.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001506,M0302,Lahore,152.0,193.4,172.7,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001507,M0302,Karachi,173.1,220,196.7,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001508,M0302,Islamabad,162.1,206,184.3,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001509,M0302,Rawalpindi,155.8,198.3,180.6,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001510,M0302,Faisalabad,151.8,193.2,172.5,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001511,M0303,Lahore,156.5,199.1,177.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001512,M0303,Karachi,174.0,222,197.8,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001513,M0303,Islamabad,169.7,216,192.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001514,M0303,Rawalpindi,168.8,215,191.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001515,M0303,Faisalabad,148.2,188.7,168.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001516,M0304,Lahore,157.7,201,179.2,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001517,M0304,Karachi,173.2,220,196.8,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001518,M0304,Islamabad,164.4,209,186.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001519,M0304,Rawalpindi,160.7,205,182.6,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001520,M0304,Faisalabad,147.0,187.1,167.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001521,M0305,Lahore,167.4,213,190.2,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001522,M0305,Karachi,178.2,227,203,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001523,M0305,Islamabad,168.9,215,192.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001524,M0305,Rawalpindi,163.2,208,189.2,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001525,M0305,Faisalabad,157.3,200,178.8,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001526,M0306,Lahore,162.7,207,184.9,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001527,M0306,Karachi,170.1,216,193.3,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001528,M0306,Islamabad,166.1,211,188.7,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001529,M0306,Rawalpindi,170.8,217,194.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001530,M0306,Faisalabad,151.5,192.8,172.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001531,M0307,Lahore,158.7,202,180.4,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001532,M0307,Karachi,169.0,215,192.0,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001533,M0307,Islamabad,167.7,213,190.5,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001534,M0307,Rawalpindi,160.9,205,182.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001535,M0307,Faisalabad,153.9,195.8,174.8,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001536,M0308,Lahore,163.5,208,185.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001537,M0308,Karachi,170.2,217,193.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001538,M0308,Islamabad,163.9,209,186.3,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001539,M0308,Rawalpindi,172.7,220,196.2,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001540,M0308,Faisalabad,151.6,192.9,172.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001541,M0309,Lahore,157.2,200,178.6,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001542,M0309,Karachi,173.3,221,196.9,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001543,M0309,Islamabad,168.4,214,191.4,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001544,M0309,Rawalpindi,167.6,213,190.5,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001545,M0309,Faisalabad,154.9,197.1,176.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001546,M0310,Lahore,149.7,190.5,170.1,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001547,M0310,Karachi,167.9,214,190.8,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001548,M0310,Islamabad,159.7,203,181.5,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001549,M0310,Rawalpindi,163.8,208,186.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001550,M0310,Faisalabad,150.7,191.9,171.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001551,M0311,Lahore,163.4,208,185.6,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001552,M0311,Karachi,168.1,214,191.1,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001553,M0311,Islamabad,171.0,218,194.3,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001554,M0311,Rawalpindi,170.4,217,193.6,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001555,M0311,Faisalabad,154.9,197.2,176.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001556,M0312,Lahore,149.9,190.8,170.3,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P001557,M0312,Karachi,169.4,216,192.5,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
